id,BUSINESS YEAR,STATE CODE,ISSUER NAME,ISSUER ID,SOURCE NAME,VERSION NUMBER,IMPORT DATE,BENEFIT PACKAGE ID,MARKET COVERAGE,DENTAL ONLY PLAN,TIN,STANDARD COMPONENT ID,PLAN MARKETING NAME,HIOS PRODUCT ID,HPID,NETWORK ID,SERVICE AREA ID,FORMULARY ID,IS IT A 1 PLAN,PLAN TYPE,METAL LEVEL,UNIQUE PLAN DESIGN,QHP NONQHP TYPE ID,IS NOTICE REQUIRED FOR PREGNACY,IS REFERRAL REQUIRED FOR SPECIALIST,SPECIALIST REQUIRING REFERRAL,PLAN LEVEL EXCLUSIONS,IS HSA ELIGIBLE,HSA OR HRA EMPLOYER CONTRIBUTION,HSA OR HRA EMPLOYER CONTRIBUTION AMOUNT,CHILD ONLY OFFERING,CHILD ONLY PLAN ID,WELLNESS PROGRAM OFFERED,DISEASE MANAGEMENT PROGRAMS OFFERED,EHB PEDIATRIC DENTAL APPORTIONMENT QUANTITY,IS GUARANTEED RATE?,SPECIALITY DRUG MAXIMUM COINSURANCE,INPATIENT COPAYMENT MAXIMUM DAYS,BEGIN PRIMARY CARE COST SHARING AFTER NUMBER OF VISITS,BEGIN PRIMARY CARE DEDUCTIBLE COINSURANCE AFTER NUMBER OF COPAYS,PLAN EFFECTIVE DATE,PLAN EXPIRATION DATE,OUT OF COUNTRY COVERAGE,OUT OF COUNTRY COVERAGE DESCRIPTION,OUT OF SERVICE AREA COVERAGE,OUT OF SERVICE AREA COVERAGE DESCRIPTION,NATIONAL NETWORK,URL FOR SUMMARY OF BENEFITS COVERAGE,URL FOR ENROLLMENT PAYMENT,PLAN BROCHURE,FORMULARY URL,PLAN ID,CSR VARIATION TYPE,ISSUER ACTUARIAL VALUE,AV CALCULATOR OUTPUT NUMBER,MEDICAL DRUG DEDUCTIBLES INTEGRATED,MEDICAL DRUG MAXIMUM OUT OF POCKET INTEGRATED,MULTIPLE NETWORK TIERS,FIRST TIER UTILIZATION,SECOND TIER UTILIZATION,MEHB INN TIER 1 INDIVIDUAL MOOP,MEHB INN TIER 1 FAMILY MOOP,MEHB INN TIER 2 INDIVIDUAL MOOP,MEHB INN TIER 2 FAMILY MOOP,MEHB OUT OF NET INDIVIDUAL MOOP,MEHB OUT OF NET FAMILY MOOP,MEHB COMB INN OON INDIVIDUAL MOOP,MEHB COMB INN OON FAMILY MOOP,DEHB INN TIER 1 INDIVIDUAL MOOP,DEHB INN TIER 2 INDIVIDUAL MOOP,DEHB INN TIER 1 FAMILY MOOP,DEHB INN TIER 2 FAMILY MOOP,DEHB OUT OF NET INDIVIDUAL MOOP,DEHB OUT OF NET FAMILY MOOP,DEHB COMB INN OON INDIVIDUAL MOOP,DEHB COMB INN OON FAMILY MOOP,TEHB INN TIER 1 INDIVIDUAL MOOP,TEHB INN TIER 1 FAMILY MOOP,TEHB INN TIER 2 INDIVIDUAL MOOP,TEHB INN TIER 2 FAMILY MOOP,TEHB OUT OF NET INDIVIDUAL MOOP,TEHB OUT OF NET FAMILY MOOP,TEHB COMB INN OON INDIVIDUAL MOOP,TEHB COMB INN OON FAMILY MOOP,MEHB DED INN TIER1 INDIVIDUAL,MEHB DED INN TIER1 FAMILY,MEHB DED INN TIER1 COINSURNACE,MEHB DED INN TIER2 INDIVIDUAL,MEHB DED INN TIER2 FAMILY,MEHB DED INN TIER2 COINSURANCE,MEHB DED OUT OF NET INDIVIDUAL,MEHB DED OUT OF NET FAMILY,MEHB DED COMB INN OON INDIVIDUAL,MEHB DED COMB INN OON FAMILY,DEHB DED INN TIER1 INDIVIDUAL,DEHB DED INN TIER1 FAMILY,DEHB DED INN TIER1 COINSURNACE,DEHB DED INN TIER2 INDIVIDUAL,DEHB DED INN TIER2 FAMILY,DEHB DED INN TIER2 COINSURANCE,DEHB DED OUT OF NET INDIVIDUAL,DEHB DED OUT OF NET FAMILY,DEHB DED COMB INN OON INDIVIDUAL,DEHB DED COMB INN OON FAMILY,TEHB DED INN TIER 1 INDIVIDUAL,TEHB DED INN TIER 1 FAMILY,TEHB DED INN TIER 1 COINSURANCE,TEHB DED INN TIER 2 INDIVIDUAL,TEHB DED INN TIER 2 FAMILY,TEHB DED INN TIER 2 COINSURANCE,TEHB DED OUT OF NET INDIVIDUAL,TEHB DED OUT OF NET FAMILY,TEHB DED OUT COMB INN OON INDIVIDUAL,TEHB DED OUT COMB INN OON FAMILY,SBC HAVING A BABY DEDUCTIBLE,SBC HAVING A BABY COPAYMENT,SBC HAVING A BABY COINSURANCE,SBC HAVING A BABY LIMIT,SBC HAVING DIABETES DEDUCTIBLE,SBC HAVING  DIABETES COPAYMENT,SBC HAVING DIABETES COINSURANCE,SBC HAVING DIABETES LIMIT
1701,2016,NY,Excellus Health Plan  Inc.,78124,SERFF,1,2016-02-23,Benefits_Package_3,SHOP (Small Group),0,15-0329043,78124NY1000082,SimplyBlue Plus Silver 3 NS OON Dep29 Adult Vision DP FP Preventive Rx,78124NY100,,NYN005,NYS001,NYF049,0,PPO,Silver,1,Both,0,0,,,,,,Allows Adult and Child-Only,,1,,,,,,,,2016-01-01,2016-12-31,1,Emergency Only,1,BlueCard Worldwide,1,,https://www.excellusbcbs.com/thankyou,,https://www.excellusbcbs.com/rxlist,78124NY1000082-01,Standard Silver On Exchange Plan,71%,,1,1,0,100%,,,,,,,,,,,,,,,,,,5500,$6550 per person | $11000 per group,,,5500,$11000 per person | $11000 per group,,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,2100,$4200 per person | $4200 per group,0,,,,2100,$4200 per person | $4200 per group,,per person not applicable | per group not applicable,2100,10,860,150,2100,50,540,40
1702,2016,NY,Excellus Health Plan  Inc.,78124,SERFF,1,2016-02-23,Benefits_Package_3,SHOP (Small Group),0,15-0329043,78124NY1000084,SimplyBlue Plus Silver 3 NS OON Dep29 Adult Vision FP Preventive Rx,78124NY100,,NYN005,NYS001,NYF049,0,PPO,Silver,1,Both,0,0,,,,,,Allows Adult and Child-Only,,1,,,,,,,,2016-01-01,2016-12-31,1,Emergency Only,1,BlueCard Worldwide,1,,https://www.excellusbcbs.com/thankyou,,https://www.excellusbcbs.com/rxlist,78124NY1000084-00,Standard Silver Off Exchange Plan,71%,,1,1,0,100%,,,,,,,,,,,,,,,,,,5500,$6550 per person | $11000 per group,,,5500,$11000 per person | $11000 per group,,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,2100,$4200 per person | $4200 per group,0,,,,2100,$4200 per person | $4200 per group,,per person not applicable | per group not applicable,2100,10,860,150,2100,50,540,40
1703,2016,NY,Excellus Health Plan  Inc.,78124,SERFF,1,2016-02-23,Benefits_Package_3,SHOP (Small Group),0,15-0329043,78124NY1000084,SimplyBlue Plus Silver 3 NS OON Dep29 Adult Vision FP Preventive Rx,78124NY100,,NYN005,NYS001,NYF049,0,PPO,Silver,1,Both,0,0,,,,,,Allows Adult and Child-Only,,1,,,,,,,,2016-01-01,2016-12-31,1,Emergency Only,1,BlueCard Worldwide,1,,https://www.excellusbcbs.com/thankyou,,https://www.excellusbcbs.com/rxlist,78124NY1000084-01,Standard Silver On Exchange Plan,71%,,1,1,0,100%,,,,,,,,,,,,,,,,,,5500,$6550 per person | $11000 per group,,,5500,$11000 per person | $11000 per group,,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,2100,$4200 per person | $4200 per group,0,,,,2100,$4200 per person | $4200 per group,,per person not applicable | per group not applicable,2100,10,860,150,2100,50,540,40
1704,2016,NY,Excellus Health Plan  Inc.,78124,SERFF,1,2016-02-23,Benefits_Package_3,SHOP (Small Group),0,15-0329043,78124NY1000090,SimplyBlue Plus Silver 3 NS OON Dep25 Adult Vision DP FP Preventive Rx,78124NY100,,NYN005,NYS001,NYF049,0,PPO,Silver,1,Both,0,0,,,,,,Allows Adult and Child-Only,,1,,,,,,,,2016-01-01,2016-12-31,1,Emergency Only,1,BlueCard Worldwide,1,,https://www.excellusbcbs.com/thankyou,,https://www.excellusbcbs.com/rxlist,78124NY1000090-00,Standard Silver Off Exchange Plan,71%,,1,1,0,100%,,,,,,,,,,,,,,,,,,5500,$6550 per person | $11000 per group,,,5500,$11000 per person | $11000 per group,,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,2100,$4200 per person | $4200 per group,0,,,,2100,$4200 per person | $4200 per group,,per person not applicable | per group not applicable,2100,10,860,150,2100,50,540,40
1705,2016,NY,Excellus Health Plan  Inc.,78124,SERFF,1,2016-02-23,Benefits_Package_3,SHOP (Small Group),0,15-0329043,78124NY1000090,SimplyBlue Plus Silver 3 NS OON Dep25 Adult Vision DP FP Preventive Rx,78124NY100,,NYN005,NYS001,NYF049,0,PPO,Silver,1,Both,0,0,,,,,,Allows Adult and Child-Only,,1,,,,,,,,2016-01-01,2016-12-31,1,Emergency Only,1,BlueCard Worldwide,1,,https://www.excellusbcbs.com/thankyou,,https://www.excellusbcbs.com/rxlist,78124NY1000090-01,Standard Silver On Exchange Plan,71%,,1,1,0,100%,,,,,,,,,,,,,,,,,,5500,$6550 per person | $11000 per group,,,5500,$11000 per person | $11000 per group,,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,2100,$4200 per person | $4200 per group,0,,,,2100,$4200 per person | $4200 per group,,per person not applicable | per group not applicable,2100,10,860,150,2100,50,540,40
1706,2016,NY,Excellus Health Plan  Inc.,78124,SERFF,1,2016-02-23,Benefits_Package_3,SHOP (Small Group),0,15-0329043,78124NY1000092,SimplyBlue Plus Silver 3 NS OON Dep25 Adult Vision FP Preventive Rx,78124NY100,,NYN005,NYS001,NYF049,0,PPO,Silver,1,Both,0,0,,,,,,Allows Adult and Child-Only,,1,,,,,,,,2016-01-01,2016-12-31,1,Emergency Only,1,BlueCard Worldwide,1,,https://www.excellusbcbs.com/thankyou,,https://www.excellusbcbs.com/rxlist,78124NY1000092-00,Standard Silver Off Exchange Plan,71%,,1,1,0,100%,,,,,,,,,,,,,,,,,,5500,$6550 per person | $11000 per group,,,5500,$11000 per person | $11000 per group,,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,2100,$4200 per person | $4200 per group,0,,,,2100,$4200 per person | $4200 per group,,per person not applicable | per group not applicable,2100,10,860,150,2100,50,540,40
1707,2016,NY,Excellus Health Plan  Inc.,78124,SERFF,1,2016-02-23,Benefits_Package_3,SHOP (Small Group),0,15-0329043,78124NY1000092,SimplyBlue Plus Silver 3 NS OON Dep25 Adult Vision FP Preventive Rx,78124NY100,,NYN005,NYS001,NYF049,0,PPO,Silver,1,Both,0,0,,,,,,Allows Adult and Child-Only,,1,,,,,,,,2016-01-01,2016-12-31,1,Emergency Only,1,BlueCard Worldwide,1,,https://www.excellusbcbs.com/thankyou,,https://www.excellusbcbs.com/rxlist,78124NY1000092-01,Standard Silver On Exchange Plan,71%,,1,1,0,100%,,,,,,,,,,,,,,,,,,5500,$6550 per person | $11000 per group,,,5500,$11000 per person | $11000 per group,,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,2100,$4200 per person | $4200 per group,0,,,,2100,$4200 per person | $4200 per group,,per person not applicable | per group not applicable,2100,10,860,150,2100,50,540,40
1708,2016,NY,Excellus Health Plan  Inc.,78124,SERFF,1,2016-02-23,Benefits_Package_3,SHOP (Small Group),0,15-0329043,78124NY1000098,SimplyBlue Plus Silver 4 NS OON Dep29 Adult Vision DP FP Preventive Rx,78124NY100,,NYN005,NYS001,NYF049,0,PPO,Silver,1,Both,0,0,,,,,,Allows Adult and Child-Only,,1,,,,,,,,2016-01-01,2016-12-31,1,Emergency Only,1,BlueCard Worldwide,1,,https://www.excellusbcbs.com/thankyou,,https://www.excellusbcbs.com/rxlist,78124NY1000098-00,Standard Silver Off Exchange Plan,71%,,1,1,0,100%,,,,,,,,,,,,,,,,,,5500,$6550 per person | $11000 per group,,,5500,$11000 per person | $11000 per group,,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,2200,$4400 per person | $4400 per group,0,,,,2200,$4400 per person | $4400 per group,,per person not applicable | per group not applicable,2200,10,630,150,2200,50,390,40
1709,2016,NY,Excellus Health Plan  Inc.,78124,SERFF,1,2016-02-23,Benefits_Package_3,SHOP (Small Group),0,15-0329043,78124NY1000098,SimplyBlue Plus Silver 4 NS OON Dep29 Adult Vision DP FP Preventive Rx,78124NY100,,NYN005,NYS001,NYF049,0,PPO,Silver,1,Both,0,0,,,,,,Allows Adult and Child-Only,,1,,,,,,,,2016-01-01,2016-12-31,1,Emergency Only,1,BlueCard Worldwide,1,,https://www.excellusbcbs.com/thankyou,,https://www.excellusbcbs.com/rxlist,78124NY1000098-01,Standard Silver On Exchange Plan,71%,,1,1,0,100%,,,,,,,,,,,,,,,,,,5500,$6550 per person | $11000 per group,,,5500,$11000 per person | $11000 per group,,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,2200,$4400 per person | $4400 per group,0,,,,2200,$4400 per person | $4400 per group,,per person not applicable | per group not applicable,2200,10,630,150,2200,50,390,40
1710,2016,NY,Excellus Health Plan  Inc.,78124,SERFF,1,2016-02-23,Benefits_Package_3,SHOP (Small Group),0,15-0329043,78124NY1000100,SimplyBlue Plus Silver 4 NS OON Dep29 Adult Vision FP Preventive Rx,78124NY100,,NYN005,NYS001,NYF049,0,PPO,Silver,1,Both,0,0,,,,,,Allows Adult and Child-Only,,1,,,,,,,,2016-01-01,2016-12-31,1,Emergency Only,1,BlueCard Worldwide,1,,https://www.excellusbcbs.com/thankyou,,https://www.excellusbcbs.com/rxlist,78124NY1000100-00,Standard Silver Off Exchange Plan,71%,,1,1,0,100%,,,,,,,,,,,,,,,,,,5500,$6550 per person | $11000 per group,,,5500,$11000 per person | $11000 per group,,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,2200,$4400 per person | $4400 per group,0,,,,2200,$4400 per person | $4400 per group,,per person not applicable | per group not applicable,2200,10,630,150,2200,50,390,40
1711,2016,NY,Excellus Health Plan  Inc.,78124,SERFF,1,2016-02-23,Benefits_Package_3,SHOP (Small Group),0,15-0329043,78124NY1000100,SimplyBlue Plus Silver 4 NS OON Dep29 Adult Vision FP Preventive Rx,78124NY100,,NYN005,NYS001,NYF049,0,PPO,Silver,1,Both,0,0,,,,,,Allows Adult and Child-Only,,1,,,,,,,,2016-01-01,2016-12-31,1,Emergency Only,1,BlueCard Worldwide,1,,https://www.excellusbcbs.com/thankyou,,https://www.excellusbcbs.com/rxlist,78124NY1000100-01,Standard Silver On Exchange Plan,71%,,1,1,0,100%,,,,,,,,,,,,,,,,,,5500,$6550 per person | $11000 per group,,,5500,$11000 per person | $11000 per group,,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,2200,$4400 per person | $4400 per group,0,,,,2200,$4400 per person | $4400 per group,,per person not applicable | per group not applicable,2200,10,630,150,2200,50,390,40
1712,2016,NY,Excellus Health Plan  Inc.,78124,SERFF,1,2016-02-23,Benefits_Package_3,SHOP (Small Group),0,15-0329043,78124NY1000106,SimplyBlue Plus Silver 4 NS OON Dep25 Adult Vision DP FP Preventive Rx,78124NY100,,NYN005,NYS001,NYF049,0,PPO,Silver,1,Both,0,0,,,,,,Allows Adult and Child-Only,,1,,,,,,,,2016-01-01,2016-12-31,1,Emergency Only,1,BlueCard Worldwide,1,,https://www.excellusbcbs.com/thankyou,,https://www.excellusbcbs.com/rxlist,78124NY1000106-00,Standard Silver Off Exchange Plan,71%,,1,1,0,100%,,,,,,,,,,,,,,,,,,5500,$6550 per person | $11000 per group,,,5500,$11000 per person | $11000 per group,,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,2200,$4400 per person | $4400 per group,0,,,,2200,$4400 per person | $4400 per group,,per person not applicable | per group not applicable,2200,10,630,150,2200,50,390,40
1713,2016,NY,Excellus Health Plan  Inc.,78124,SERFF,1,2016-02-23,Benefits_Package_3,SHOP (Small Group),0,15-0329043,78124NY1000106,SimplyBlue Plus Silver 4 NS OON Dep25 Adult Vision DP FP Preventive Rx,78124NY100,,NYN005,NYS001,NYF049,0,PPO,Silver,1,Both,0,0,,,,,,Allows Adult and Child-Only,,1,,,,,,,,2016-01-01,2016-12-31,1,Emergency Only,1,BlueCard Worldwide,1,,https://www.excellusbcbs.com/thankyou,,https://www.excellusbcbs.com/rxlist,78124NY1000106-01,Standard Silver On Exchange Plan,71%,,1,1,0,100%,,,,,,,,,,,,,,,,,,5500,$6550 per person | $11000 per group,,,5500,$11000 per person | $11000 per group,,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,2200,$4400 per person | $4400 per group,0,,,,2200,$4400 per person | $4400 per group,,per person not applicable | per group not applicable,2200,10,630,150,2200,50,390,40
1714,2016,NY,Excellus Health Plan  Inc.,78124,SERFF,1,2016-02-23,Benefits_Package_3,SHOP (Small Group),0,15-0329043,78124NY1000108,SimplyBlue Plus Silver 4 NS OON Dep25 Adult Vision FP Preventive Rx,78124NY100,,NYN005,NYS001,NYF049,0,PPO,Silver,1,Both,0,0,,,,,,Allows Adult and Child-Only,,1,,,,,,,,2016-01-01,2016-12-31,1,Emergency Only,1,BlueCard Worldwide,1,,https://www.excellusbcbs.com/thankyou,,https://www.excellusbcbs.com/rxlist,78124NY1000108-00,Standard Silver Off Exchange Plan,71%,,1,1,0,100%,,,,,,,,,,,,,,,,,,5500,$6550 per person | $11000 per group,,,5500,$11000 per person | $11000 per group,,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,2200,$4400 per person | $4400 per group,0,,,,2200,$4400 per person | $4400 per group,,per person not applicable | per group not applicable,2200,10,630,150,2200,50,390,40
1715,2016,NY,Excellus Health Plan  Inc.,78124,SERFF,1,2016-02-23,Benefits_Package_3,SHOP (Small Group),0,15-0329043,78124NY1000108,SimplyBlue Plus Silver 4 NS OON Dep25 Adult Vision FP Preventive Rx,78124NY100,,NYN005,NYS001,NYF049,0,PPO,Silver,1,Both,0,0,,,,,,Allows Adult and Child-Only,,1,,,,,,,,2016-01-01,2016-12-31,1,Emergency Only,1,BlueCard Worldwide,1,,https://www.excellusbcbs.com/thankyou,,https://www.excellusbcbs.com/rxlist,78124NY1000108-01,Standard Silver On Exchange Plan,71%,,1,1,0,100%,,,,,,,,,,,,,,,,,,5500,$6550 per person | $11000 per group,,,5500,$11000 per person | $11000 per group,,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,2200,$4400 per person | $4400 per group,0,,,,2200,$4400 per person | $4400 per group,,per person not applicable | per group not applicable,2200,10,630,150,2200,50,390,40
1716,2016,NY,Excellus Health Plan  Inc.,78124,SERFF,1,2016-02-23,Benefits_Package_3,SHOP (Small Group),0,15-0329043,78124NY1000130,SimplyBlue Plus Bronze 2 NS OON Dep29 Adult Vision DP FP Preventive Rx,78124NY100,,NYN005,NYS001,NYF035,0,PPO,Bronze,1,Both,0,0,,,,,,Allows Adult and Child-Only,,1,,,,,,,,2016-01-01,2016-12-31,1,Emergency Only,1,BlueCard Worldwide,1,,https://www.excellusbcbs.com/thankyou,,https://www.excellusbcbs.com/rxlist,78124NY1000130-00,Standard Bronze Off Exchange Plan,61%,,1,1,0,100%,,,,,,,,,,,,,,,,,,6350,$6550 per person | $12700 per group,,,6350,$12700 per person | $12700 per group,,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,5000,$6550 per person | $10000 per group,0,,,,5000,$10000 per person | $10000 per group,,per person not applicable | per group not applicable,5000,20,420,150,5000,10,80,40
1717,2016,NY,Excellus Health Plan  Inc.,78124,SERFF,1,2016-02-23,Benefits_Package_3,SHOP (Small Group),0,15-0329043,78124NY1000130,SimplyBlue Plus Bronze 2 NS OON Dep29 Adult Vision DP FP Preventive Rx,78124NY100,,NYN005,NYS001,NYF035,0,PPO,Bronze,1,Both,0,0,,,,,,Allows Adult and Child-Only,,1,,,,,,,,2016-01-01,2016-12-31,1,Emergency Only,1,BlueCard Worldwide,1,,https://www.excellusbcbs.com/thankyou,,https://www.excellusbcbs.com/rxlist,78124NY1000130-01,Standard Bronze On Exchange Plan,61%,,1,1,0,100%,,,,,,,,,,,,,,,,,,6350,$6550 per person | $12700 per group,,,6350,$12700 per person | $12700 per group,,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,5000,$6550 per person | $10000 per group,0,,,,5000,$10000 per person | $10000 per group,,per person not applicable | per group not applicable,5000,20,420,150,5000,10,80,40
1718,2016,NY,Excellus Health Plan  Inc.,78124,SERFF,1,2016-02-23,Benefits_Package_3,SHOP (Small Group),0,15-0329043,78124NY1000132,SimplyBlue Plus Bronze 2 NS OON Dep29 Adult Vision FP Preventive Rx,78124NY100,,NYN005,NYS001,NYF035,0,PPO,Bronze,1,Both,0,0,,,,,,Allows Adult and Child-Only,,1,,,,,,,,2016-01-01,2016-12-31,1,Emergency Only,1,BlueCard Worldwide,1,,https://www.excellusbcbs.com/thankyou,,https://www.excellusbcbs.com/rxlist,78124NY1000132-00,Standard Bronze Off Exchange Plan,61%,,1,1,0,100%,,,,,,,,,,,,,,,,,,6350,$6550 per person | $12700 per group,,,6350,$12700 per person | $12700 per group,,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,5000,$6550 per person | $10000 per group,0,,,,5000,$10000 per person | $10000 per group,,per person not applicable | per group not applicable,5000,20,420,150,5000,10,80,40
1719,2016,NY,Excellus Health Plan  Inc.,78124,SERFF,1,2016-02-23,Benefits_Package_3,SHOP (Small Group),0,15-0329043,78124NY1000132,SimplyBlue Plus Bronze 2 NS OON Dep29 Adult Vision FP Preventive Rx,78124NY100,,NYN005,NYS001,NYF035,0,PPO,Bronze,1,Both,0,0,,,,,,Allows Adult and Child-Only,,1,,,,,,,,2016-01-01,2016-12-31,1,Emergency Only,1,BlueCard Worldwide,1,,https://www.excellusbcbs.com/thankyou,,https://www.excellusbcbs.com/rxlist,78124NY1000132-01,Standard Bronze On Exchange Plan,61%,,1,1,0,100%,,,,,,,,,,,,,,,,,,6350,$6550 per person | $12700 per group,,,6350,$12700 per person | $12700 per group,,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,5000,$6550 per person | $10000 per group,0,,,,5000,$10000 per person | $10000 per group,,per person not applicable | per group not applicable,5000,20,420,150,5000,10,80,40
1720,2016,NY,Excellus Health Plan  Inc.,78124,SERFF,1,2016-02-23,Benefits_Package_3,SHOP (Small Group),0,15-0329043,78124NY1000138,SimplyBlue Plus Bronze 2 NS OON Dep25 Adult Vision DP FP Preventive Rx,78124NY100,,NYN005,NYS001,NYF035,0,PPO,Bronze,1,Both,0,0,,,,,,Allows Adult and Child-Only,,1,,,,,,,,2016-01-01,2016-12-31,1,Emergency Only,1,BlueCard Worldwide,1,,https://www.excellusbcbs.com/thankyou,,https://www.excellusbcbs.com/rxlist,78124NY1000138-00,Standard Bronze Off Exchange Plan,61%,,1,1,0,100%,,,,,,,,,,,,,,,,,,6350,$6550 per person | $12700 per group,,,6350,$12700 per person | $12700 per group,,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,5000,$6550 per person | $10000 per group,0,,,,5000,$10000 per person | $10000 per group,,per person not applicable | per group not applicable,5000,20,420,150,5000,10,80,40
1721,2016,NY,Excellus Health Plan  Inc.,78124,SERFF,1,2016-02-23,Benefits_Package_3,SHOP (Small Group),0,15-0329043,78124NY1000138,SimplyBlue Plus Bronze 2 NS OON Dep25 Adult Vision DP FP Preventive Rx,78124NY100,,NYN005,NYS001,NYF035,0,PPO,Bronze,1,Both,0,0,,,,,,Allows Adult and Child-Only,,1,,,,,,,,2016-01-01,2016-12-31,1,Emergency Only,1,BlueCard Worldwide,1,,https://www.excellusbcbs.com/thankyou,,https://www.excellusbcbs.com/rxlist,78124NY1000138-01,Standard Bronze On Exchange Plan,61%,,1,1,0,100%,,,,,,,,,,,,,,,,,,6350,$6550 per person | $12700 per group,,,6350,$12700 per person | $12700 per group,,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,5000,$6550 per person | $10000 per group,0,,,,5000,$10000 per person | $10000 per group,,per person not applicable | per group not applicable,5000,20,420,150,5000,10,80,40
1722,2016,NY,Excellus Health Plan  Inc.,78124,SERFF,1,2016-02-23,Benefits_Package_3,SHOP (Small Group),0,15-0329043,78124NY1000140,SimplyBlue Plus Bronze 2 NS OON Dep25 Adult Vision FP Preventive Rx,78124NY100,,NYN005,NYS001,NYF035,0,PPO,Bronze,1,Both,0,0,,,,,,Allows Adult and Child-Only,,1,,,,,,,,2016-01-01,2016-12-31,1,Emergency Only,1,BlueCard Worldwide,1,,https://www.excellusbcbs.com/thankyou,,https://www.excellusbcbs.com/rxlist,78124NY1000140-00,Standard Bronze Off Exchange Plan,61%,,1,1,0,100%,,,,,,,,,,,,,,,,,,6350,$6550 per person | $12700 per group,,,6350,$12700 per person | $12700 per group,,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,5000,$6550 per person | $10000 per group,0,,,,5000,$10000 per person | $10000 per group,,per person not applicable | per group not applicable,5000,20,420,150,5000,10,80,40
1723,2016,NY,Excellus Health Plan  Inc.,78124,SERFF,1,2016-02-23,Benefits_Package_3,SHOP (Small Group),0,15-0329043,78124NY1000140,SimplyBlue Plus Bronze 2 NS OON Dep25 Adult Vision FP Preventive Rx,78124NY100,,NYN005,NYS001,NYF035,0,PPO,Bronze,1,Both,0,0,,,,,,Allows Adult and Child-Only,,1,,,,,,,,2016-01-01,2016-12-31,1,Emergency Only,1,BlueCard Worldwide,1,,https://www.excellusbcbs.com/thankyou,,https://www.excellusbcbs.com/rxlist,78124NY1000140-01,Standard Bronze On Exchange Plan,61%,,1,1,0,100%,,,,,,,,,,,,,,,,,,6350,$6550 per person | $12700 per group,,,6350,$12700 per person | $12700 per group,,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,5000,$6550 per person | $10000 per group,0,,,,5000,$10000 per person | $10000 per group,,per person not applicable | per group not applicable,5000,20,420,150,5000,10,80,40
1724,2016,NY,Excellus Health Plan  Inc.,78124,SERFF,1,2016-02-23,Benefits_Package_3,SHOP (Small Group),0,15-0329043,78124NY1000146,SimplyBlue Plus Bronze 3 NS OON Dep29 Adult Vision DP FP Preventive Rx,78124NY100,,NYN005,NYS001,NYF035,0,PPO,Bronze,1,Both,0,0,,,,,,Allows Adult and Child-Only,,1,,,,,,,,2016-01-01,2016-12-31,1,Emergency Only,1,BlueCard Worldwide,1,,https://www.excellusbcbs.com/thankyou,,https://www.excellusbcbs.com/rxlist,78124NY1000146-00,Standard Bronze Off Exchange Plan,61%,,1,1,0,100%,,,,,,,,,,,,,,,,,,6350,$6550 per person | $12700 per group,,,6350,$12700 per person | $12700 per group,,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,4500,$6550 per person | $9000 per group,0,,,,4500,$9000 per person | $9000 per group,,per person not applicable | per group not applicable,4500,20,950,150,4500,40,320,40
