BUSINESS YEAR,STATE CODE,ISSUER NAME,ISSUER ID,SOURCE NAME,VERSION NUMBER,IMPORT DATE,BENEFIT PACKAGE ID,MARKET COVERAGE,DENTAL ONLY PLAN,TIN,STANDARD COMPONENT ID,PLAN MARKETING NAME,HIOS PRODUCT ID,HPID,NETWORK ID,SERVICE AREA ID,FORMULARY ID,IS IT A NEW PLAN,PLAN TYPE,METAL LEVEL,UNIQUE PLAN DESIGN,QHP NONQHP TYPE ID,IS NOTICE REQUIRED FOR PREGNACY,IS REFERRAL REQUIRED FOR SPECIALIST,SPECIALIST REQUIRING REFERRAL,PLAN LEVEL EXCLUSIONS,IS HSA ELIGIBLE,HSA OR HRA EMPLOYER CONTRIBUTION,HSA OR HRA EMPLOYER CONTRIBUTION AMOUNT,CHILD ONLY OFFERING,CHILD ONLY PLAN ID,WELLNESS PROGRAM OFFERED,DISEASE MANAGEMENT PROGRAMS OFFERED,EHB PEDIATRIC DENTAL APPORTIONMENT QUANTITY,IS GUARANTEED RATE?,SPECIALITY DRUG MAXIMUM COINSURANCE,INPATIENT COPAYMENT MAXIMUM DAYS,BEGIN PRIMARY CARE COST SHARING AFTER NUMBER OF VISITS,BEGIN PRIMARY CARE DEDUCTIBLE COINSURANCE AFTER NUMBER OF COPAYS,PLAN EFFECTIVE DATE,PLAN EXPIRATION DATE,OUT OF COUNTRY COVERAGE,OUT OF COUNTRY COVERAGE DESCRIPTION,OUT OF SERVICE AREA COVERAGE,OUT OF SERVICE AREA COVERAGE DESCRIPTION,NATIONAL NETWORK,URL FOR SUMMARY OF BENEFITS COVERAGE,URL FOR ENROLLMENT PAYMENT,PLAN BROCHURE,FORMULARY URL,PLAN ID,CSR VARIATION TYPE,ISSUER ACTUARIAL VALUE,AV CALCULATOR OUTPUT NUMBER,MEDICAL DRUG DEDUCTIBLES INTEGRATED,MEDICAL DRUG MAXIMUM OUT OF POCKET INTEGRATED,MULTIPLE NETWORK TIERS,FIRST TIER UTILIZATION,SECOND TIER UTILIZATION,MEHB INN TIER 1 INDIVIDUAL MOOP,MEHB INN TIER 1 FAMILY MOOP,MEHB INN TIER 2 INDIVIDUAL MOOP,MEHB INN TIER 2 FAMILY MOOP,MEHB OUT OF NET INDIVIDUAL MOOP,MEHB OUT OF NET FAMILY MOOP,MEHB COMB INN OON INDIVIDUAL MOOP,MEHB COMB INN OON FAMILY MOOP,DEHB INN TIER 1 INDIVIDUAL MOOP,DEHB INN TIER 2 INDIVIDUAL MOOP,DEHB INN TIER 1 FAMILY MOOP,DEHB INN TIER 2 FAMILY MOOP,DEHB OUT OF NET INDIVIDUAL MOOP,DEHB OUT OF NET FAMILY MOOP,DEHB COMB INN OON INDIVIDUAL MOOP,DEHB COMB INN OON FAMILY MOOP,TEHB INN TIER 1 INDIVIDUAL MOOP,TEHB INN TIER 1 FAMILY MOOP,TEHB INN TIER 2 INDIVIDUAL MOOP,TEHB INN TIER 2 FAMILY MOOP,TEHB OUT OF NET INDIVIDUAL MOOP,TEHB OUT OF NET FAMILY MOOP,TEHB COMB INN OON INDIVIDUAL MOOP,TEHB COMB INN OON FAMILY MOOP,MEHB DED INN TIER1 INDIVIDUAL,MEHB DED INN TIER1 FAMILY,MEHB DED INN TIER1 COINSURNACE,MEHB DED INN TIER2 INDIVIDUAL,MEHB DED INN TIER2 FAMILY,MEHB DED INN TIER2 COINSURANCE,MEHB DED OUT OF NET INDIVIDUAL,MEHB DED OUT OF NET FAMILY,MEHB DED COMB INN OON INDIVIDUAL,MEHB DED COMB INN OON FAMILY,DEHB DED INN TIER1 INDIVIDUAL,DEHB DED INN TIER1 FAMILY,DEHB DED INN TIER1 COINSURNACE,DEHB DED INN TIER2 INDIVIDUAL,DEHB DED INN TIER2 FAMILY,DEHB DED INN TIER2 COINSURANCE,DEHB DED OUT OF NET INDIVIDUAL,DEHB DED OUT OF NET FAMILY,DEHB DED COMB INN OON INDIVIDUAL,DEHB DED COMB INN OON FAMILY,TEHB DED INN TIER 1 INDIVIDUAL,TEHB DED INN TIER 1 FAMILY,TEHB DED INN TIER 1 COINSURANCE,TEHB DED INN TIER 2 INDIVIDUAL,TEHB DED INN TIER 2 FAMILY,TEHB DED INN TIER 2 COINSURANCE,TEHB DED OUT OF NET INDIVIDUAL,TEHB DED OUT OF NET FAMILY,TEHB DED OUT COMB INN OON INDIVIDUAL,TEHB DED OUT COMB INN OON FAMILY,SBC HAVING A BABY DEDUCTIBLE,SBC HAVING A BABY COPAYMENT,SBC HAVING A BABY COINSURANCE,SBC HAVING A BABY LIMIT,SBC HAVING DIABETES DEDUCTIBLE,SBC HAVING  DIABETES COPAYMENT,SBC HAVING DIABETES COINSURANCE,SBC HAVING DIABETES LIMIT
2016,MA,Health New England  Inc.,34484,SERFF,1,2/23/2016,Benefits_Package_4,Individual,No,04-2864973,34484MA1090001,HNE Wise Max HDHP,34484MA109,,MAN001,MAS001,MAF004,New,HMO,Gold,No,Both,No,No,,,,,,Allows Adult and Child-Only,,No,,,,,,,,1/1/2016,,Yes,Urgent or Emergency,Yes,Urgent or Emergency,No,,,,http://www.hne.com/HNE_Pharmacy/formulary.html,34484MA1090001-03,Limited Cost Sharing Plan Variation,,0.781743169,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$5,000 ",$5000 per person | $10000 per group,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,"$2,000 ",$2600 per person | $4000 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,"$2,600 ",$40 ,$0 ,$0 ,"$2,600 ",$500 ,$0 ,$0 
2016,MA,Health New England  Inc.,34484,SERFF,1,2/23/2016,Benefits_Package_5,Individual,No,04-2864973,34484MA0620001,HNE Gold B,34484MA062,,MAN001,MAS001,MAF003,Existing,HMO,Gold,Yes,Both,No,No,,,,,,Allows Adult and Child-Only,,No,,,,,,,,1/1/2016,,Yes,Urgent or Emergency,Yes,Urgent or Emergency,No,,,,http://www.hne.com/HNE_Pharmacy/formulary.html,34484MA0620001-00,Standard Gold Off Exchange Plan,81.72%,0,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$5,000 ",$5000 per person | $10000 per group,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,"$1,000 ",$1000 per person | $2000 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$0 ,per person not applicable | per group not applicable,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,,,,,,,,,,,"$1,000 ",$600 ,$0 ,$0 ,$0 ,"$1,600 ",$10 ,$0 
2016,MA,Health New England  Inc.,34484,SERFF,1,2/23/2016,Benefits_Package_5,Individual,No,04-2864973,34484MA0620001,HNE Gold B,34484MA062,,MAN001,MAS001,MAF003,Existing,HMO,Gold,Yes,Both,No,No,,,,,,Allows Adult and Child-Only,,No,,,,,,,,1/1/2016,,Yes,Urgent or Emergency,Yes,Urgent or Emergency,No,,,,http://www.hne.com/HNE_Pharmacy/formulary.html,34484MA0620001-01,Standard Gold On Exchange Plan,81.72%,0,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$5,000 ",$5000 per person | $10000 per group,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,"$1,000 ",$1000 per person | $2000 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$0 ,per person not applicable | per group not applicable,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,,,,,,,,,,,"$1,000 ",$600 ,$0 ,$0 ,$0 ,"$1,600 ",$10 ,$0 
2016,MA,Health New England  Inc.,34484,SERFF,1,2/23/2016,Benefits_Package_5,Individual,No,04-2864973,34484MA0620001,HNE Gold B,34484MA062,,MAN001,MAS001,MAF003,Existing,HMO,Gold,Yes,Both,No,No,,,,,,Allows Adult and Child-Only,,No,,,,,,,,1/1/2016,,Yes,Urgent or Emergency,Yes,Urgent or Emergency,No,,,,http://www.hne.com/HNE_Pharmacy/formulary.html,34484MA0620001-02,Zero Cost Sharing Plan Variation,100.00%,1,No,Yes,No,100%,,,,,,,,,,,,,,,,,,$0 ,$0 per person | $0 per group,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$0 ,$0 per person | $0 per group,0%,,,,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,,,,,,,,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2016,MA,Health New England  Inc.,34484,SERFF,1,2/23/2016,Benefits_Package_5,Individual,No,04-2864973,34484MA0620001,HNE Gold B,34484MA062,,MAN001,MAS001,MAF003,Existing,HMO,Gold,Yes,Both,No,No,,,,,,Allows Adult and Child-Only,,No,,,,,,,,1/1/2016,,Yes,Urgent or Emergency,Yes,Urgent or Emergency,No,,,,http://www.hne.com/HNE_Pharmacy/formulary.html,34484MA0620001-03,Limited Cost Sharing Plan Variation,81.72%,0,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$5,000 ",$5000 per person | $10000 per group,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,"$1,000 ",$1000 per person | $2000 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$0 ,per person not applicable | per group not applicable,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,,,,,,,,,,,"$1,000 ",$600 ,$0 ,$0 ,$0 ,"$1,600 ",$10 ,$0 
2016,MA,Health New England  Inc.,34484,SERFF,1,2/23/2016,Benefits_Package_6,Individual,No,04-2864973,34484MA1150001,Essential 500,34484MA115,,MAN001,MAS001,MAF005,New,HMO,Platinum,No,Both,No,No,,,,,,Allows Adult and Child-Only,,No,,,,,,,,1/1/2016,,Yes,Urgent or Emergency,Yes,Urgent or Emergency,No,,,,http://www.hne.com/HNE_Pharmacy/formulary.html,34484MA1150001-00,Standard Platinum Off Exchange Plan,,0.885271907,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$5,000 ",$5000 per person | $10000 per group,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$500 ,$500 per person | $1000 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$0 ,per person not applicable | per group not applicable,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,,,,,,,,,,,$500 ,$100 ,$0 ,$0 ,$0 ,"$1,200 ",$10 ,$0 
2016,MA,Health New England  Inc.,34484,SERFF,1,2/23/2016,Benefits_Package_6,Individual,No,04-2864973,34484MA1150001,Essential 500,34484MA115,,MAN001,MAS001,MAF005,New,HMO,Platinum,No,Both,No,No,,,,,,Allows Adult and Child-Only,,No,,,,,,,,1/1/2016,,Yes,Urgent or Emergency,Yes,Urgent or Emergency,No,,,,http://www.hne.com/HNE_Pharmacy/formulary.html,34484MA1150001-01,Standard Platinum On Exchange Plan,,0.885271907,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$5,000 ",$5000 per person | $10000 per group,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$500 ,$500 per person | $1000 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$0 ,per person not applicable | per group not applicable,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,,,,,,,,,,,$500 ,$100 ,$0 ,$0 ,$0 ,"$1,200 ",$10 ,$0 
2016,MA,Health New England  Inc.,34484,SERFF,1,2/23/2016,Benefits_Package_6,Individual,No,04-2864973,34484MA1150001,Essential 500,34484MA115,,MAN001,MAS001,MAF005,New,HMO,Platinum,No,Both,No,No,,,,,,Allows Adult and Child-Only,,No,,,,,,,,1/1/2016,,Yes,Urgent or Emergency,Yes,Urgent or Emergency,No,,,,http://www.hne.com/HNE_Pharmacy/formulary.html,34484MA1150001-02,Zero Cost Sharing Plan Variation,,1,No,Yes,No,100%,,,,,,,,,,,,,,,,,,$0 ,$0 per person | $0 per group,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$0 ,$0 per person | $0 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$0 ,$0 per person | $0 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,,,,,,,,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2016,MA,Health New England  Inc.,34484,SERFF,1,2/23/2016,Benefits_Package_6,Individual,No,04-2864973,34484MA1150001,Essential 500,34484MA115,,MAN001,MAS001,MAF005,New,HMO,Platinum,No,Both,No,No,,,,,,Allows Adult and Child-Only,,No,,,,,,,,1/1/2016,,Yes,Urgent or Emergency,Yes,Urgent or Emergency,No,,,,http://www.hne.com/HNE_Pharmacy/formulary.html,34484MA1150001-03,Limited Cost Sharing Plan Variation,,0.885271907,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$5,000 ",$5000 per person | $10000 per group,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$500 ,$500 per person | $1000 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$0 ,per person not applicable | per group not applicable,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,,,,,,,,,,,$500 ,$100 ,$0 ,$0 ,$0 ,"$1,200 ",$10 ,$0 
2016,MA,Health New England  Inc.,34484,SERFF,1,2/23/2016,Benefits_Package_7,Individual,No,04-2864973,34484MA1350001,HNE Bronze 2000,34484MA135,,MAN001,MAS001,MAF024,New,HMO,Bronze,Yes,Both,No,No,,,,,,Allows Adult and Child-Only,,No,,,,,,,,1/1/2016,,Yes,Urgent or Emergency,Yes,Urgent or Emergency,No,,,,http://www.hne.com/HNE_Pharmacy/formulary.html,34484MA1350001-00,Standard Bronze Off Exchange Plan,61.76%,0,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person | $13700 per group,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,"$2,000 ",$2000 per person | $4000 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$0 ,per person not applicable | per group not applicable,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,,,,,,,,,,,"$2,000 ","$1,100 ",$0 ,$0 ,"$1,000 ","$1,500 ",$0 ,$0 
2016,MA,Health New England  Inc.,34484,SERFF,1,2/23/2016,Benefits_Package_7,Individual,No,04-2864973,34484MA1350001,HNE Bronze 2000,34484MA135,,MAN001,MAS001,MAF024,New,HMO,Bronze,Yes,Both,No,No,,,,,,Allows Adult and Child-Only,,No,,,,,,,,1/1/2016,,Yes,Urgent or Emergency,Yes,Urgent or Emergency,No,,,,http://www.hne.com/HNE_Pharmacy/formulary.html,34484MA1350001-01,Standard Bronze On Exchange Plan,61.76%,0,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person | $13700 per group,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,"$2,000 ",$2000 per person | $4000 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$0 ,per person not applicable | per group not applicable,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,,,,,,,,,,,"$2,000 ","$1,100 ",$0 ,$0 ,"$1,000 ","$1,500 ",$0 ,$0 
2016,MA,Health New England  Inc.,34484,SERFF,1,2/23/2016,Benefits_Package_7,Individual,No,04-2864973,34484MA1350001,HNE Bronze 2000,34484MA135,,MAN001,MAS001,MAF024,New,HMO,Bronze,Yes,Both,No,No,,,,,,Allows Adult and Child-Only,,No,,,,,,,,1/1/2016,,Yes,Urgent or Emergency,Yes,Urgent or Emergency,No,,,,http://www.hne.com/HNE_Pharmacy/formulary.html,34484MA1350001-02,Zero Cost Sharing Plan Variation,100.00%,1,No,Yes,No,100%,,,,,,,,,,,,,,,,,,$0 ,$0 per person | $0 per group,,,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,0%,,,,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,0%,,,,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,,,,,,,,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2016,MA,Health New England  Inc.,34484,SERFF,1,2/23/2016,Benefits_Package_7,Individual,No,04-2864973,34484MA1350001,HNE Bronze 2000,34484MA135,,MAN001,MAS001,MAF024,New,HMO,Bronze,Yes,Both,No,No,,,,,,Allows Adult and Child-Only,,No,,,,,,,,1/1/2016,,Yes,Urgent or Emergency,Yes,Urgent or Emergency,No,,,,http://www.hne.com/HNE_Pharmacy/formulary.html,34484MA1350001-03,Limited Cost Sharing Plan Variation,61.76%,0,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person | $13700 per group,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,"$2,000 ",$2000 per person | $4000 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$0 ,per person not applicable | per group not applicable,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,,,,,,,,,,,"$2,000 ","$1,100 ",$0 ,$0 ,"$1,000 ","$1,500 ",$0 ,$0 
2016,MA,Health New England  Inc.,34484,SERFF,1,2/23/2016,Benefits_Package_8,Individual,No,04-2864973,34484MA0660001,HNE Catastrophic HDHP,34484MA066,,MAN001,MAS001,MAF008,Existing,HMO,Catastrophic,No,Both,No,No,,,,,,Allows Adult and Child-Only,,No,,,,,,,,1/1/2016,,Yes,Urgent or Emergency,Yes,Urgent or Emergency,No,,,,http://www.hne.com/HNE_Pharmacy/formulary.html,34484MA0660001-00,Standard Catastrophic Off Exchange Plan,,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person | $13700 per group,,,$0 ,per person not applicable | per group not applicable,$0 ,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person | $13700 per group,0%,,,,$0 ,per person not applicable | per group not applicable,$0 ,per person not applicable | per group not applicable,"$2,700 ",$0 ,$0 ,$0 ,"$5,500 ",$0 ,$0 ,$0 
2016,MA,Health New England  Inc.,34484,SERFF,1,2/23/2016,Benefits_Package_8,Individual,No,04-2864973,34484MA0660001,HNE Catastrophic HDHP,34484MA066,,MAN001,MAS001,MAF008,Existing,HMO,Catastrophic,No,Both,No,No,,,,,,Allows Adult and Child-Only,,No,,,,,,,,1/1/2016,,Yes,Urgent or Emergency,Yes,Urgent or Emergency,No,,,,http://www.hne.com/HNE_Pharmacy/formulary.html,34484MA0660001-01,Standard Catastrophic On Exchange Plan,,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person | $13700 per group,,,$0 ,per person not applicable | per group not applicable,$0 ,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person | $13700 per group,0%,,,,$0 ,per person not applicable | per group not applicable,$0 ,per person not applicable | per group not applicable,"$2,700 ",$0 ,$0 ,$0 ,"$5,500 ",$0 ,$0 ,$0 
2016,MA,Health New England  Inc.,34484,SERFF,1,2/23/2016,Benefits_Package_9,Individual,No,04-2864973,34484MA0640001,HNE Silver A,34484MA064,,MAN001,MAS001,MAF016,Existing,HMO,Silver,Yes,Both,No,No,,,,,,Allows Adult and Child-Only,,No,,,,,,,,1/1/2016,,Yes,Urgent or Emergency,Yes,Urgent or Emergency,No,,,,http://www.hne.com/HNE_Pharmacy/formulary.html,34484MA0640001-00,Standard Silver Off Exchange Plan,71.84%,0,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person | $13700 per group,,,$0 ,$0 per person | $0 per group,"$6,850 ",$6850 per person | $13700 per group,"$2,000 ",$2000 per person | $4000 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,"$2,000 ",$2000 per person | $4000 per group,$0 ,per person not applicable | per group not applicable,0%,,,,Not Applicable,per person not applicable | per group not applicable,$0 ,per person not applicable | per group not applicable,,,,,,,,,,,"$2,000 ","$1,100 ",$0 ,$0 ,$0 ,"$1,600 ",$10 ,$0 
2016,MA,Health New England  Inc.,34484,SERFF,1,2/23/2016,Benefits_Package_9,Individual,No,04-2864973,34484MA0640001,HNE Silver A,34484MA064,,MAN001,MAS001,MAF016,Existing,HMO,Silver,Yes,Both,No,No,,,,,,Allows Adult and Child-Only,,No,,,,,,,,1/1/2016,,Yes,Urgent or Emergency,Yes,Urgent or Emergency,No,,,,http://www.hne.com/HNE_Pharmacy/formulary.html,34484MA0640001-01,Standard Silver On Exchange Plan,71.84%,0,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person | $13700 per group,,,$0 ,$0 per person | $0 per group,"$6,850 ",$6850 per person | $13700 per group,"$2,000 ",$2000 per person | $4000 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,"$2,000 ",$2000 per person | $4000 per group,$0 ,per person not applicable | per group not applicable,0%,,,,Not Applicable,per person not applicable | per group not applicable,$0 ,per person not applicable | per group not applicable,,,,,,,,,,,"$2,000 ","$1,100 ",$0 ,$0 ,$0 ,"$1,600 ",$10 ,$0 
2016,MA,Health New England  Inc.,34484,SERFF,1,2/23/2016,Benefits_Package_9,Individual,No,04-2864973,34484MA0640001,HNE Silver A,34484MA064,,MAN001,MAS001,MAF016,Existing,HMO,Silver,Yes,Both,No,No,,,,,,Allows Adult and Child-Only,,No,,,,,,,,1/1/2016,,Yes,Urgent or Emergency,Yes,Urgent or Emergency,No,,,,http://www.hne.com/HNE_Pharmacy/formulary.html,34484MA0640001-02,Zero Cost Sharing Plan Variation,100.00%,1,No,Yes,No,100%,,,,,,,,,,,,,,,,,,$0 ,$0 per person | $0 per group,,,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,0%,,,,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,0%,,,,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,,,,,,,,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2016,MA,Health New England  Inc.,34484,SERFF,1,2/23/2016,Benefits_Package_9,Individual,No,04-2864973,34484MA0640001,HNE Silver A,34484MA064,,MAN001,MAS001,MAF016,Existing,HMO,Silver,Yes,Both,No,No,,,,,,Allows Adult and Child-Only,,No,,,,,,,,1/1/2016,,Yes,Urgent or Emergency,Yes,Urgent or Emergency,No,,,,http://www.hne.com/HNE_Pharmacy/formulary.html,34484MA0640001-03,Limited Cost Sharing Plan Variation,71.84%,0,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person | $13700 per group,,,$0 ,$0 per person | $0 per group,"$6,850 ",$6850 per person | $13700 per group,"$2,000 ",$2000 per person | $4000 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,"$2,000 ",$2000 per person | $4000 per group,$0 ,per person not applicable | per group not applicable,0%,,,,Not Applicable,per person not applicable | per group not applicable,$0 ,per person not applicable | per group not applicable,,,,,,,,,,,"$2,000 ","$1,100 ",$0 ,$0 ,$0 ,"$1,600 ",$10 ,$0 
2016,MA,Health New England  Inc.,34484,SERFF,1,2/23/2016,Benefits_Package_9,Individual,No,04-2864973,34484MA0640001,HNE Silver A,34484MA064,,MAN001,MAS001,MAF016,Existing,HMO,Silver,Yes,Both,No,No,,,,,,Allows Adult and Child-Only,,No,,,,,,,,1/1/2016,,Yes,Urgent or Emergency,Yes,Urgent or Emergency,No,,,,http://www.hne.com/HNE_Pharmacy/formulary.html,34484MA0640001-04,73% AV Level Silver Plan,73.91%,0,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person | $13700 per group,,,$0 ,$0 per person | $0 per group,"$6,850 ",$6850 per person | $13700 per group,"$2,000 ",$2000 per person | $4000 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,"$2,000 ",$2000 per person | $4000 per group,$0 ,per person not applicable | per group not applicable,0%,,,,Not Applicable,per person not applicable | per group not applicable,$0 ,per person not applicable | per group not applicable,,,,,,,,,,,$0 ,$300 ,$0 ,$0 ,$0 ,$900 ,$0 ,$0 
2016,MA,Health New England  Inc.,34484,SERFF,1,2/23/2016,Benefits_Package_9,Individual,No,04-2864973,34484MA0640001,HNE Silver A,34484MA064,,MAN001,MAS001,MAF016,Existing,HMO,Silver,Yes,Both,No,No,,,,,,Allows Adult and Child-Only,,No,,,,,,,,1/1/2016,,Yes,Urgent or Emergency,Yes,Urgent or Emergency,No,,,,http://www.hne.com/HNE_Pharmacy/formulary.html,34484MA0640001-05,87% AV Level Silver Plan,86.03%,0,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person | $13700 per group,,,$0 ,$0 per person | $0 per group,"$6,850 ",$6850 per person | $13700 per group,"$2,000 ",$2000 per person | $4000 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,"$2,000 ",$2000 per person | $4000 per group,$0 ,per person not applicable | per group not applicable,0%,,,,Not Applicable,per person not applicable | per group not applicable,$0 ,per person not applicable | per group not applicable,,,,,,,,,,,$0 ,$100 ,$0 ,$0 ,$0 ,$600 ,$0 ,$0 
2016,MA,Health New England  Inc.,34484,SERFF,1,2/23/2016,Benefits_Package_9,Individual,No,04-2864973,34484MA0640001,HNE Silver A,34484MA064,,MAN001,MAS001,MAF016,Existing,HMO,Silver,Yes,Both,No,No,,,,,,Allows Adult and Child-Only,,No,,,,,,,,1/1/2016,,Yes,Urgent or Emergency,Yes,Urgent or Emergency,No,,,,http://www.hne.com/HNE_Pharmacy/formulary.html,34484MA0640001-06,94% AV Level Silver Plan,94.86%,0,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person | $13700 per group,,,$0 ,$0 per person | $0 per group,"$6,850 ",$6850 per person | $13700 per group,"$2,000 ",$2000 per person | $4000 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,"$2,000 ",$2000 per person | $4000 per group,$0 ,per person not applicable | per group not applicable,0%,,,,Not Applicable,per person not applicable | per group not applicable,$0 ,per person not applicable | per group not applicable,,,,,,,,,,,$0 ,$10 ,$0 ,$0 ,$0 ,$90 ,$0 ,$0 
